name|x|y
EL MERCADO FOOD MART|41.95096537|-87.66397805
KING DISCOUNT INC|41.78021556|-87.61547505
PHILLIPS 66|41.88541391|-87.68640078
LA PERLA DEL GUADIANA|41.85750855|-87.69497176
NEIMAN-MARCUS|41.89603605|-87.62413103
B.P. GAS & FOOD MART|41.69042509|-87.66429091
E R & J FOOD & LIQUOR INC|41.77320469|-87.60844501
GAS EXPRESS INC|41.83802904|-87.6390328
JARDAN FOOD & LIQUOR|41.79432493|-87.61852061
SYED' STORE|41.8853537|-87.62641329
MIDWAY FOOD & LIQUORS NO. 2|41.77338069|-87.59256121
7-ELEVEN #33725|41.8924518|-87.62256645
NOAH ARK FOOD|41.793296|-87.62228488
7-ELEVEN|41.8794728|-87.63580748
LONGWOOD FOODS|41.69171956|-87.67211424
FINEST FOOD BASKET INC|41.78379147|-87.61585767
ROTHSCHILD LIQUORS|41.78014826|-87.61455214
GATEWAY NEWSTAND|41.88280623|-87.6292815
PHILLIPS 66|41.73627895|-87.66292996
ROSIE'S FOODS|41.77706523|-87.58648092
DOLLAR DEAL & UP INC.|41.85204392|-87.69305939
M & M GROCERY|41.96466204|-87.65463336
ALL N ONE FOOD MART|41.85897983|-87.72463886
GEORGE'S LIQUOR & FOOD|41.72136414|-87.65941509
L & P FOODS|41.76602561|-87.62477633
AJ HOUSEWARES|41.85390489|-87.63447232
HYDE PARK CITGO|41.80190799|-87.62156099
BIG SAM'S FOOD & LIQUOR INC.|41.76864452|-87.66536128
BIG|41.88799989|-87.62256513
PAYLESS SUBMARINE|41.75190946|-87.56101541
METROMART|41.8992486|-87.62427498
MIDTOWN MARKET|41.90258387|-87.72361925
AMERICAN RESTAURANT|41.88091464|-87.7014386
MARATHON|41.76510261|-87.67368737
200 CONVENIENCE|41.88463208|-87.62224799
WATER TOWER NEWSSTAND INC.|41.89807992|-87.62394571
A' LA CARTE FOOD INC.|41.85206712|-87.6914287
NN FOODS INC.|41.93391054|-87.69009562
CITGO|41.78665776|-87.66424587
DOLLAR PLUS VARIETY|41.9242203|-87.75594985
JOHNNY'S FOODS|41.76325894|-87.66388689
MOBILE|41.76278384|-87.68333691
IMPERIAL TOWER MARKET|41.96001995|-87.64690603
CLARENDON FOOD MART INC|41.9580048|-87.64965374
CALIFORNIA FOOD MART|41.87186697|-87.69589835
RAYAN'S DISCOUNT LIQUORS|41.96170245|-87.66918447
KEDZIE & OHIO GROCERY PLUS INC.|41.89181911|-87.70629658
S.K. FOOD MART|42.00794685|-87.67014617
KLARK|41.82120987|-87.70434018
KING FOOD & LIQUOR|41.77024338|-87.68324824
D & A FOOD & LIQUOR|41.79355436|-87.66463755
CITY GROCERY|41.88946533|-87.62650927
RIVERSIDE NEWS STAND|41.87992331|-87.63880254
JEFFERY DOLLAR STORE|41.79942163|-87.59012564
GORDON'S BRAVCO INC|41.90066242|-87.62675222
K & K FOOD & LIQUOR|41.80157477|-87.65399483
7-ELEVEN|41.88533037|-87.63554786
GOLDEN BUCKS|41.99734433|-87.67024248
ROOTS SMOKE SHOP|41.95470024|-87.65469759
KING SUPERMARKET INC.|41.8203495|-87.61651411
ASWAQ KAN ZAMAN|41.9523095|-87.80739896
ARCHER DISCOUNT STORE|41.8160052|-87.70089339
M K POULTRY INC.|41.80118128|-87.68918531
EXPRESS MART ON MICHIGAN INC.|41.85969763|-87.62382787
TOP GROCERY #2|41.768919|-87.66407147
LA Palma|41.81757931|-87.69832059
ASHLAND ADDISON SHELL|41.94707937|-87.6690073
DAY N NIGHT MART |41.80773041|-87.72609049
SAGAR & NEEL CORPORATION|41.88075716|-87.6347093
234 S. WABASH INC.|41.87867435|-87.6262423
OLD JERUSALEM RESTAURANT|41.9080224|-87.6344678
SHIVANI FOOD INC.|41.87941085|-87.63710396
IM & N DOLLAR PLUS|41.79937048|-87.70357804
MUSICA CAFE|41.69154688|-87.70914323
J.J. PEPPERS FOOD STORE #20|41.89645531|-87.62564517
THE SHRINE - COUP D'ETAT|41.85395238|-87.62537587
HANI LIQUOR STATION|41.80096182|-87.68917766
ONE STOP FOOD & GROCERY|41.75970439|-87.65383153
S & M FOOD MARKET|41.79206066|-87.66953685
EXTRA VALUE FOOD & LIQUOR|41.77961467|-87.66407749
MOBIL GAS STATION|41.76500426|-87.66365411
SYRENA'S BALTIC LOUNGE|41.8157356|-87.70179415
PHILLIP 66|41.79359129|-87.66442764
DAMEN CITGO|41.77922692|-87.67405273
7-ELEVEN|41.79300803|-87.73264552
SOUTH PULASKI BP|41.81030444|-87.72382201
LIQUOR DEPOT|41.79987788|-87.73942146
SOUTH DEERING FOOD MART|41.70268583|-87.55974771
ADA FOODS|41.76489418|-87.6573078
JOHN & ZOFIA'S LIQUOR DELI|41.80113056|-87.7278102
BELLWETHER MEETING HOUSE & EATERY|41.89111636|-87.62006596
JOE'S FOOD MART|41.70637118|-87.64296346
MARATHON|41.80801301|-87.71437962
KEDZIE AUTO REPAIR AND MINI MR|41.79712338|-87.70351161
DI CARLO'S ARMANETTI LIQUORS|41.89114238|-87.68655928
7-ELEVEN #33511C|41.87940125|-87.6264871
Autlan Grocery|41.82823464|-87.69075456
M & M FOOD|41.78663168|-87.66470235
MICHIGAN CANDY STORE|41.90080165|-87.62427247
ROSA'S SUPERMERCADO|41.79357135|-87.7071724
SEVEN NINE ELEVEN FOOD MART INC.|41.80462115|-87.71990707
BROTHERS 5 FOOD & LIQUOR|41.8665517|-87.70207678
MARATHON|41.76486775|-87.66364716
SUNSHINE FOOD MART.|41.76880097|-87.65427671
LOS CUATRO HERMANOS GROCERY|41.85620222|-87.65774497
APPLE PANTRY|41.92377233|-87.77228359
RUDY'S FOOD & LIQUOR|41.7686623|-87.66384165
CUPBOARD FOOD & LIQUOR|41.79358918|-87.70594578
LAWREL LIQUORS|41.96799336|-87.74072635
MORTON'S OF CHICAGO|41.90186736|-87.62849215
SUPER MERCADO LA FIESTA|41.79453798|-87.70344095
LAWRENCE SHELL|41.96902343|-87.66959043
FARMERS FOOD BASKET|41.78054239|-87.60432678
NAMASTE CHICAGO MART INC.|42.00795058|-87.66992927
PHAT BOY FOODSINC.|41.78399083|-87.61588011
CITGO GAS|41.77313937|-87.6249914
RITZ- CARLTON WATER TOWER|41.89770258|-87.62346196
OM SHOPPERS|41.88935425|-87.62410246
67TH ONE STOP FOOD & LIQUOR INC.|41.77342282|-87.58833687
LAKE POINT MARKET|41.89127929|-87.61410753
J J & ATOMIC SUB|41.77686632|-87.60599825
SHAN FOOD|41.97511908|-87.65512202
BP GAS & FOOD MART.|41.76546907|-87.62475894
FIVE ONE FOOD MART INC.|41.80186863|-87.62391427
JIMMY'S FOOD|41.8992071|-87.7178092
31 FOOD & DOLLAR INC.|41.83702156|-87.73028553
AMIR MINI MART|41.74381309|-87.65370296
MAPLE PARK WINES & SPIRITS|41.68494602|-87.64414435
79TH FOOD MART INC.|41.75070407|-87.6324389
SUPPER FOOD MART|41.96852327|-87.71229535
SPRINGFIELD FOOD MART|41.84621315|-87.72231059
WEST SIDE FOOD MART I|41.87404018|-87.74517945
BP|41.86612909|-87.72019028
ALRASHEED MEAT MARKET GROCERY|41.77882932|-87.70528574
THE LONG ROOM|41.95439275|-87.66958709
CARNEGIE-SARGENT'S PHARMACY|41.89807992|-87.62394571
LASALLE LOBBY SHOP|41.88630857|-87.63231876
24/7 EXPRESS MART INC.|41.80122901|-87.66462761
LAKEVIEW FOOD PANTRY|41.95265583|-87.64923676
QUICK PICK FOOD MART|41.94577431|-87.73504583
P & S FOOD & LIQUOR|41.95348534|-87.75032393
QUICK STOP PANTRY|41.94493179|-87.72750423
ADDISON & LARAMIE SHELL|41.94588918|-87.75704112
PSB GROCERY STORE|41.9846998|-87.6553704
DEVON SHELL|41.99758526|-87.67061216
OLIVE MART INC.|41.96047776|-87.72796166
7-ELEVEN #33723B|41.88328562|-87.64174676
SACMONT FOOD MART|41.93925392|-87.70266287
MICHELLA TERRACE|41.95317844|-87.75780442
PK'S PANTRY|41.99286421|-87.67546443
KWIK MART|41.96061955|-87.76490393
A.N.A. GROCERY INC.|41.76328619|-87.65392395
HALSTED SMOKE SHOP|41.94509007|-87.64956571
NORTH AVE QUICK STOP|41.90951685|-87.7460484
VR ONE ENTERPRISES INC.|41.96929604|-87.72791208
S & T INC|41.99446571|-87.65839281
BEL-LONG PANTRY|41.93852705|-87.76165481
PENINSULA CHICAGOLLC|41.89583964|-87.62498814
PULASKI CITGO|41.96088251|-87.72767924
A AND P FOOD AND LIQUOR|41.99078621|-87.67976037
7-ELEVEN #33526|41.94590506|-87.74690752
HARD ROCK HOTEL|41.88651729|-87.62467769
MOBIL FUEL & MINI MART|41.74771621|-87.60528455
The Super Discount|41.93846648|-87.76635674
FOREMOST LIQUORS|41.93916408|-87.7470229
DEVON MORSEVIEW DRUGS INC|41.99824774|-87.6653503
NEIGHBOR MARKET|42.00900823|-87.66629919
J & H Food & Liquor|41.98497555|-87.66922749
SMOKES FOR LESS|41.96853194|-87.71166399
GOOD MORNING FOOD STOP|41.95375061|-87.72844043
BRIDGEPORT SHELL|41.83811668|-87.63232011
B & K FOOD MARKET INC.|41.93917309|-87.72952343
VK WHOLESALE|41.96808546|-87.75187589
EBERHART FOODS INC.|41.75104683|-87.61264331
CICERO DELI INC.|41.93904667|-87.74702197
LARAMIE BAKERY & DELI|41.93544657|-87.75671871
MEMORIES PUB|41.99726273|-87.67022232
53RD FOOD MART INC.|41.79782259|-87.66453688
THE LION TOBACCO INC.|41.90919338|-87.79050148
7-ELEVEN #33732A|41.98355943|-87.65738202
MARTIN'S MINI-MARKET CORP.|41.94982576|-87.74705804
HAPPY SNACKS|41.87906621|-87.63095736
GATEWAY NEWSTAND|41.87779165|-87.63652434
LA UNICA FOOD MART INC.|41.99799346|-87.66842789
CASTLE FOOD & LIQUOR|41.99014452|-87.65944472
HAHN LIQUORS INC.|41.998239|-87.66599891
HOLLYWOOD TOWER MKT|41.98563842|-87.65509432
DOLLAR BUY PLUS|41.98374555|-87.65932158
VALU MOST LIQUORS|41.94083979|-87.72708749
BP DEVON|41.99785057|-87.67676944
SIDEKICKS|41.96092773|-87.73933586
ALMITA SUPER MARKET|41.99013049|-87.66985333
DEVON CITGO INC|41.99821788|-87.66802505
DEVON MARKET|41.99822825|-87.66710447
NEW AMERICAN MINI FOOD MART|41.9944787|-87.65741581
HAPPY GROCERY & DOLLAR|41.99446932|-87.65812529
WOODLAWN FOOD MARKET|41.72208717|-87.59510271
JIMMY'S FOOD |41.88542883|-87.72565727
MOBIL|41.96053223|-87.76709703
HOLLYWOOD BROADWAY SHELL|41.98547919|-87.65997884
BUENOS AIRES DELI|41.93704485|-87.74696413
MALIBU CONVENIENT MART|41.99192876|-87.6552964
Lake Shore Groceries|41.89928099|-87.61889451
CITGO GAS STATION|41.93696637|-87.72727227
MCM PUB & LIQUORS|41.95178807|-87.74741981
GATEWAY NEWSTAND|41.88544439|-87.63258213
TOUHY-WESTERN MARATHON SERVICE STATION|42.01188344|-87.69038813
FRANKLIN NEWSSTAND INC.|41.88670922|-87.6347109
CENT & DIV PETROLEUM INC.|41.90219105|-87.76550766
I Z FOOD MART|41.9103661|-87.69310771
C-STORE|41.99792158|-87.6850748
IRVING SHELL GAS AND FOOD INC.|41.95264371|-87.79569322
SMOKER' S DELIGHT|41.91734121|-87.70121234
DIVISION FOOD MARKET|41.90247921|-87.73134482
ROYAL FOOD AND GASMART|41.71411887|-87.64314541
JO'S GROCERY INC.|41.89505835|-87.7527809
BEL PARK FOOD & LIQUOR|41.93894783|-87.74600478
HANGOVERS|41.94533114|-87.72751675
MARATHON|41.77922453|-87.69345644
LA FOOD MART|41.86660248|-87.69737609
MERRILL FOOD|41.76638296|-87.57286408
YOUR NEIGHBORHOOD STORE|41.90855121|-87.63836566
PETERSON CITGO|41.99083407|-87.67677173
AZUCENA WASHING|41.91734437|-87.7008288
SISTERS FOOD BASKET|41.75829904|-87.61505468
GATEWAY NEWSTANDS|41.88053925|-87.63459246
HUGO'S FROG BAR|41.90138463|-87.62796361
BROWNSTONE TAVERN & GRILL|41.95338993|-87.67805669
NANCY CONVENIENT STORE INC.|41.93852924|-87.76147057
DOLLAR MARKET PLUS INC|41.93899745|-87.74241737
CONVENIENCE 35|41.88670967|-87.62930303
BRISTOL LIQUORS INC|41.93858696|-87.7570379
THORNDALE  NEWS STAND  INC.|41.9901499|-87.65904283
ADDISON FOOD & LIQUOR INC|41.94548695|-87.77663733
SUPER FOOD & LIQUORS INC.|41.98356391|-87.65714629
BELFORD TAVERN INC|41.93913815|-87.72733371
ADDISON OIL CO|41.94610866|-87.75704703
LA TEINDITA FOODMART|41.77892076|-87.69914649
Friendly Food & Liquors|41.95857343|-87.75287069
MC NAMARA'S FOOD & DRINKS|41.95365435|-87.73664589
ONE STOP FOODS OF PAULINA|41.75021512|-87.6659241
SWEQI FOOD MART INC.|41.90996088|-87.72887496
MOBIL PRIME GAS & FOOD MART|41.81300076|-87.66493609
SHELL SERVICE STATION|41.73635801|-87.62401506
LEEN'S FOOD|41.82393055|-87.61791089
DOLLAR INN PLUS INC.|41.99767157|-87.69958492
GRANVILLE FRUITS|41.99445878|-87.65894717
SAVORY FOOD & LIQUOR|41.95616747|-87.75078828
RICHMOND FOOD & LIQUORS|41.7862315|-87.69764916
PATIO GAS|41.99612761|-87.67035818
MILWAUKEE'S FOOD & LIQUOR|41.96572607|-87.75871733
CEYLONS CONVENIENT STORE|41.96543519|-87.66117219
FOOD AND LIQUOR EXPRESS|41.96864461|-87.69828569
PALESTINE GROCERY INC.|41.75115674|-87.60612628
THE FOUR SEASONS HOTEL CHICAGO|41.8993041|-87.62523649
S & B FOOD & LIQUORS INC.|41.6780107|-87.62065459
J & W Food and Liquors|41.67790425|-87.6236403
SUNRISE FOOD MART|41.76964981|-87.58638311
A-1 DOLLAR PLUS|41.97480747|-87.69239401
TEASER'S PUB|41.9807262|-87.80571278
7 ELEVEN #33729A|41.89659144|-87.62646711
7-Eleven|41.96579167|-87.68867077
COMMUNITY GAS AND BP|41.66350259|-87.62650611
HOOKAH LOUNGE|41.97581927|-87.71191127
CARTHAGE CAFE HOOKAH LOUNGE INC|41.97577985|-87.71546186
T & C GROCERY MARKET INC.|41.96818205|-87.71472805
CITGO GAS & MINI MART|41.74945436|-87.71385407
PAK DISCOUNT INC.|41.9681736|-87.72414945
SAHARA CONVENIENCE|41.92478462|-87.711
ROYAL DELI|41.85491132|-87.67577257
B & G HEINZ PHARMACY INC|41.70687109|-87.63791382
Cafe Latin Bliss|41.98186604|-87.69283406
DOUBLE R FOOD & LIQUOR INC|41.71165504|-87.62015883
J & A LIQUORS INC|41.96833424|-87.70903912
KHALIL'S FOOD & LIQUOR|41.70721814|-87.62775156
7-ELEVEN DOMY CORP|41.98260897|-87.69447541
J & B LIQUORS INC|41.67080641|-87.62043825
COUNTRY FOOD|41.68884598|-87.62794435
HALSTED SHELL DUNKIN DONUTS MR. SUB|41.71580477|-87.64320825
7-ELEVEN|41.97612112|-87.68930732
PERRYS FOOD STORE INC.|41.67788632|-87.62517222
LAWRENCE KENNEDY BP|41.96784347|-87.75374182
JOONY MART INC.|41.97166442|-87.70841722
MEGA GROCERY|41.96817204|-87.72432156
ABC CELLULAR|41.68261749|-87.64192388
ED'S FOOD MART INC.|41.67958373|-87.62041276
ELEA MEDITERRANEAN FOOD MARKET INC.|41.87759242|-87.64708622
MOE'S GROCERY INC.|41.90625163|-87.73392416
J M J MOBIL INC.|41.71412565|-87.64285255
HARLEM-HIGGINS GAS DEPOT|41.98099728|-87.80694311
LAWRENCE-99C-PLUS|41.96854493|-87.71030841
CITGO|41.7124749|-87.61996083
GHAZZEL TOBACCO|41.91177704|-87.72624573
CITGO FOOD MART|41.70734615|-87.605611
CARNICERIA EL PORVENIR|41.6840632|-87.61874297
RAYYAN FOOD INC.|41.68517594|-87.62582846
MADISON FOOD WINE & SPIRITS|41.88086516|-87.72337597
CALDWELL LIQUOR|41.99019459|-87.73257419
EVOLUTION WINE & SPIRITS|41.91227322|-87.68062401
ROSELAND MARATHON|41.69269391|-87.62324146
NANCY FOODS INC|41.6702524|-87.62227196
HYDE PARK MOBIL|41.79959787|-87.59376104
R.N. INTERNATIONAL INC.|41.96815068|-87.72599122
ROSE-RIDGE FOODS|41.70341522|-87.62080968
DOLLAR KING FOOD INC.|41.69153107|-87.62118317
7-ELEVEN|41.97626545|-87.83676599
CHARLIE'S FRESH MART|41.72177085|-87.62852064
CITGO|41.68502626|-87.64229737
PETE'S QUALITY MEATS|41.72151734|-87.63089157
GATEWAY NEWSTAND|41.88197705|-87.63887584
IRVING PULASKI SHELL|41.95375687|-87.72769851
95TH DISCOUNT|41.72256092|-87.57678028
SHELL|41.84440733|-87.70509985
TWO BLUE FOODS INC|41.71240379|-87.60512759
BLANZ PANTRY|41.96567625|-87.70853612
7-ELEVEN|41.77775754|-87.77119397
NANCYS RAINBOW & DONUTS|41.96855734|-87.7087056
TASTE OF CHICAGO INC|41.69249911|-87.62090011
R & R MARATHON|41.70745257|-87.61190031
SIX BROTHERS FOOD MARKET INC|41.67775266|-87.63751201
APPLE FARM FOODS|41.68529176|-87.61538512
MID WEST GROCERIES|41.88017476|-87.76203446
FIORE DELICATESSEN|41.89317144|-87.68419975
EDGAR'S PLACE|41.89529208|-87.72234939
M & J LIQUOR & GROCERY|41.96843458|-87.72048101
EAGLE FRUIT & GROCERY CO|41.96837801|-87.70451439
JED'S FRUIT & VEGETABLE MRK|41.70318582|-87.64286459
QUICK SHOP|41.89400969|-87.62536772
CITGO|41.97779527|-87.68937178
CARNICERIA RICARDO|41.93154075|-87.73757251
DISCOUNT DOLLAR PLUS|41.70040599|-87.64277751
7 SEAS FOOD & MEAT MART|41.77668884|-87.60570035
A.P. CONVENIENT|41.96818891|-87.722785
WESTWOOD FOOD & LIQUOR|41.96588748|-87.6889687
DOLLAR PLUS|41.70698938|-87.62851158
SHOP 4 LESS INC.|41.69012366|-87.62087296
PILSEN'S MINI MART|41.85429606|-87.66549382
MICHIGAN QUICK MART INC|41.6763387|-87.62060733
J.J. PEPPERS|41.83796742|-87.64378541
CARDINAL WINE & SPIRITS|41.97100172|-87.68990553
NEW YORK DELI INC.|41.80945774|-87.61883286
FALCON FUEL & MINI MART|41.75599579|-87.64432824
SHELL|41.91127207|-87.63311717
M & R FOODS|41.68795794|-87.62113806
BK CONVENIENT|41.97830715|-87.84631558
HILLTOP LIQUORS MART|41.70724797|-87.62005636
JOE'S FOOD & LIQUOR|41.96844525|-87.71941658
OLYMPIC CLUB|41.96845589|-87.69445044
EDEN LIQUOR & FOOD II|41.97946989|-87.69254424
GALLERY FOOD EXPRESS INC|41.69977059|-87.62794016
NEW FIVE STAR FOOD INC.|41.96296056|-87.70844665
FOSTER SHELL|41.97594011|-87.68900553
INDO-PAK MEAT & GROCERY LLC|41.96836564|-87.72658635
MEXICO DOLLAR & FOOD INC.|41.85190141|-87.70333571
GOLO|41.82888799|-87.69463749
PARKVIEW MART INC.|41.77336841|-87.57663855
JERUSALEM LIQUORS|41.9683547|-87.70739432
7447 PANTRY|41.76130547|-87.55770552
OUR NEIGHBORHOOD QUICK STOP|41.87568875|-87.72564586
HAREER FOOD & LIQUOR|41.79461267|-87.64531451
HP CONVENIENT MART|41.80189906|-87.62210882
PROOF|41.90216328|-87.62803535
LAS GEMELAS FRUIT MARKET|41.93137064|-87.71141818
RANDEE's FOOD STORE|41.95942256|-87.75325517
HYDE PARK GROCERY & DELI INC.|41.80252989|-87.59193634
GET CONNECTED CELL & MINIMART INC|41.88585156|-87.74553253
ARCHER TOBACCO & FOOD INC.|41.79570783|-87.76313562
STOP AND SHOP|41.69256158|-87.6209008
BP AMOCO|41.95361091|-87.68830811
FALCON FUEL & MINI MART|41.74356545|-87.64368965
TOWN' S LIMITS CANTINA|41.9689058|-87.6761352
NEW YORK MARKET|41.95017256|-87.64454816
GATEWAY NEWSTAND|41.88241091|-87.63717471
BIG SAMS MINI MART|41.69991347|-87.6234615
SPEEDY CONVENIENT|41.80304684|-87.66496864
BOCKWINKELS|41.88633942|-87.62083615
ABC CHOICE|41.70643264|-87.64267225
MARIO'S LIQUORS|41.97671438|-87.83676193
LA LUNA GROCERY|41.9172123|-87.73151092
LINCOLN LIQUORS|41.97641199|-87.6925144
FOREMOST LIQUORS|41.96523|-87.70852087
BOCKWINKEL'S|41.88475054|-87.61560396
ARABESK PALACE|41.96819486|-87.7222708
QUICK STOP FOOD & LIQUOR MART INC.|41.69263068|-87.61306074
BHARAT BAZAAR|41.96837595|-87.72566094
MOBIL|41.96624082|-87.67926054
SHELDON LIQUORS|41.69192409|-87.64251438
ROSEMOOR TOWN & COUNTRY LIQ|41.7072189|-87.6128608
CITGO|41.98264401|-87.70870371
FOSTER GROCERY & DOLLAR PLUS|41.97580063|-87.71349867
CITGO|41.70720612|-87.628815
ADDISON NEWSTAND|41.94736075|-87.65352423
EDDIE'S FOOD & LIQUOR|41.71633045|-87.60435027
DOLLAR SHOP|41.96956115|-87.70836227
CORLISS SHELL  DUNKIN DONUTMR SUB|41.69286048|-87.60074188
LULU FOOD MART INC.|41.75111547|-87.60863902
STOP AND SHOP FOR U|41.91101315|-87.63801771
BJC GAS STATIONS INC.|41.92437866|-87.72645213
ABC CELLULARS|41.69096484|-87.62117649
SNAPPY CONVENIENCE CENTER #2|41.82803514|-87.70469773
MOBIL|41.79477723|-87.62391935
CIRCLE K # 6711|41.94720709|-87.649553
3600 COMMISSARY|41.94868367|-87.64364976
GATEWAY NEWSTAND|41.87858156|-87.63857867
HANK'S PARTY STORE INC|41.97312441|-87.68890976
FOSTER PANTRY|41.97596978|-87.67925366
LANGLEY CITGO|41.69272519|-87.60584622
CONVENIENT FOOD MART|41.93427052|-87.63948843
SWISHER & SWEET III INC.|41.76874851|-87.64435818
MOUNSEF INTERNATIONAL|41.96779309|-87.7086027
NEW DOLLAR ITEMS|41.97616204|-87.69250089
LAWRENCE DISCOUNT|41.96819486|-87.7222708
SNAPPY #6 DUNKIN DONUTS MOBIL|41.96864141|-87.69872462
OMAR & SALMA INC.|41.75819162|-87.55679782
MADISON EXPRESS MINI MART|41.88024287|-87.77185248
SUPER GIFT & GROCERIES|41.99765846|-87.68767204
786 MAAAAYAAAA INC.|41.88061601|-87.62904942
Quick Stop Liquors|41.77884246|-87.71798
OGIES FOOD INC|41.76836584|-87.68830091
SAM'S FOOD I LLC|41.84072734|-87.70844206
ENGELWOOD MARATHON|41.78234075|-87.66443621
7 - ELEVEN|42.00508007|-87.68992474
CARDINAL LIQUORS|41.94409931|-87.76654805
Baltimore Food & Liquor|41.65296461|-87.54729865
MI MEXICO GROCERY|41.78637634|-87.68877651
7-ELEVEN|41.93836238|-87.79000629
SUPERMERCADO SANCHEZ INC.|41.7864962|-87.69475632
STREET CORNER MARKET|41.97577579|-87.71585212
MONTROSE BP|41.9603335|-87.7864091
MOZART FOOD MART|41.77898663|-87.69475311
7 ELEVEN #29150E|41.95374619|-87.71296313
GOODIES SUPERMARKET|41.75131061|-87.59240111
7-ELEVEN FOOD STORE|42.01197703|-87.69898721
7-ELEVEN #16809|41.93833921|-87.77615139
STAR CANDY STORE|41.87946216|-87.63244033
GATEWAY|41.8847797|-87.63080067
JJ FISH & CHICKEN|41.77908988|-87.70257244
LOCO SAVINGS INC.|41.83833137|-87.6327427
300  CONVENIENCE|41.88752864|-87.63264684
RITCHIE'S|41.78652677|-87.69311456
ADDISON & AUSTIN CITGO|41.94587968|-87.77662742
CONVENIENT ETC|41.94779431|-87.80694665
GAGE PARK FOOD|41.78629601|-87.69365183
MISKA LIQUORS|41.95202372|-87.83295905
JJ PEPPERS FOOD STORE|41.76429899|-87.70266398
BIG J|41.77905675|-87.68996477
TRUE DISCOUNT CIGARETTE & FOOD MART|41.94588373|-87.77630804
Family Discount & Grocery|41.96813331|-87.72796443
OKOCIM BAR & GRILL|41.94536819|-87.7960435
M & I LOUNGE|41.94534052|-87.79741589
JOE'S LIQUOR STORE|41.77909268|-87.68778843
HALSTED FOOD MART INC|41.67045106|-87.64151562
EVERGREEN FOOD STOP|41.9033078|-87.66663209
CARNICERIA LA HACIENDA INC.|41.7860244|-87.71060478
ND FOOD MART|41.77998817|-87.6497987
BELMONT SHELL|41.93842646|-87.7860894
GOLO|41.77184388|-87.70282543
59TH FOOD MARKET|41.78639172|-87.68764004
ADDISON SUPERETTE|41.9458467|-87.77989371
HOWARD FOOD|42.01935557|-87.68268275
WORLD WIDE LIQUORS|41.94353329|-87.80709507
